date,datatype,station,attributes,value
2018-01-01T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1050",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1050",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0920",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0920",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,0920",0.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-01T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-01T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",3.0
2018-01-01T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0830",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0830",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0645",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0645",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,0645",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-02T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-02T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-02T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-03T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-03T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0750",0.0
2018-01-03T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0750",0.0
2018-01-03T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",0.0
2018-01-03T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0700",0.0
2018-01-03T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,0700",0.0
2018-01-03T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-03T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-03T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-03T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-04T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1600",20.6
2018-01-04T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1600",229.0
2018-01-04T00:00:00,WESF,GHCND:US1NJBG0015,",,N,1600",19.3
2018-01-04T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",2.0
2018-01-04T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",10.0
2018-01-04T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0830",13.0
2018-01-04T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0830",2.0
2018-01-04T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0910",8.6
2018-01-04T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0910",46.0
2018-01-04T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0830",1.5
2018-01-05T00:00:00,DAPR,GHCND:US1CTFR0039,",,N,0800",2.0
2018-01-05T00:00:00,MDPR,GHCND:US1CTFR0039,",,N,0800",15.5
2018-01-05T00:00:00,SNWD,GHCND:US1CTFR0039,",,N,0800",191.0
2018-01-05T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1200",0.3
2018-01-05T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0720",8.4
2018-01-05T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0720",102.0
2018-01-05T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0720",114.0
2018-01-05T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0720",8.4
2018-01-05T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,1230",11.7
2018-01-05T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,1230",183.0
2018-01-06T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-06T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1900",0.0
2018-01-06T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1900",0.0
2018-01-06T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0825",0.0
2018-01-06T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0825",0.0
2018-01-06T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0825",102.0
2018-01-06T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-06T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-06T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",152.0
2018-01-06T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-07T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-07T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1230",0.0
2018-01-07T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1230",0.0
2018-01-07T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-07T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-07T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-07T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-07T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",114.0
2018-01-07T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-07T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-08T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-08T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1030",0.0
2018-01-08T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1030",0.0
2018-01-08T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0755",0.0
2018-01-08T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0755",0.0
2018-01-08T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0755",102.0
2018-01-08T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-08T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-08T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",109.0
2018-01-08T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-09T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-09T00:00:00,PRCP,GHCND:US1NJBG0015,"T,,N,0900",0.0
2018-01-09T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0655",0.3
2018-01-09T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0655",3.0
2018-01-09T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0655",89.0
2018-01-09T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0655",0.3
2018-01-09T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.3
2018-01-09T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",3.0
2018-01-09T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",102.0
2018-01-09T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.5
2018-01-10T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-10T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.0
2018-01-10T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0900",0.0
2018-01-10T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",0.0
2018-01-10T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0700",0.0
2018-01-10T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0700",76.0
2018-01-10T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-10T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-10T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",76.0
2018-01-10T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-11T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-11T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0840",0.0
2018-01-11T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0840",0.0
2018-01-11T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0730",0.0
2018-01-11T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0730",0.0
2018-01-11T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0730",64.0
2018-01-11T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-11T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-11T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",38.0
2018-01-11T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-12T00:00:00,PRCP,GHCND:US1CTFR0039,"T,,N,0800",0.0
2018-01-12T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0830",0.5
2018-01-12T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0750",0.3
2018-01-12T00:00:00,SNWD,GHCND:US1NJBG0017,"T,,N,0750",0.0
2018-01-12T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-12T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-12T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-12T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",2.3
2018-01-12T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-12T00:00:00,SNWD,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-01-13T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",40.6
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",17.5
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",22.4
2018-01-13T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0700",0.0
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",13.7
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",50.8
2018-01-13T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-13T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",48.0
2018-01-13T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",22.4
2018-01-14T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-14T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1020",0.0
2018-01-14T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1020",0.0
2018-01-14T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-14T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-14T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-14T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-14T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-14T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-14T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-15T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-15T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0750",0.0
2018-01-15T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0750",0.0
2018-01-15T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-15T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-15T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-15T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-15T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-15T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-15T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-16T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-16T00:00:00,SNOW,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-16T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1850",0.0
2018-01-16T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1850",0.0
2018-01-16T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0730",0.0
2018-01-16T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0730",0.0
2018-01-16T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-16T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-16T00:00:00,PRCP,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-01-16T00:00:00,SNOW,GHCND:US1NJBG0023,"T,,N,0800",0.0
2018-01-17T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0830",3.0
2018-01-17T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1630",4.8
2018-01-17T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",2.5
2018-01-17T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",13.0
2018-01-17T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0800",13.0
2018-01-17T00:00:00,WESD,GHCND:US1NJBG0017,",,N,0800",2.0
2018-01-17T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0800",2.0
2018-01-17T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,1615",5.1
2018-01-17T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,1615",25.0
2018-01-17T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0700",4.1
2018-01-18T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",3.3
2018-01-18T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0755",4.1
2018-01-18T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0755",25.0
2018-01-18T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0755",38.0
2018-01-18T00:00:00,WESF,GHCND:US1NJBG0017,",,N,0755",4.1
2018-01-18T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-18T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-18T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",13.0
2018-01-18T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",2.3
2018-01-18T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",38.0
2018-01-19T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-19T00:00:00,DAPR,GHCND:US1NJBG0003,",,N,0730",19.0
2018-01-19T00:00:00,MDPR,GHCND:US1NJBG0003,",,N,0730",34.3
2018-01-19T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0920",0.0
2018-01-19T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0920",0.0
2018-01-19T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-19T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0800",0.0
2018-01-19T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0800",25.0
2018-01-19T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-19T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-20T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-20T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-20T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-20T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0930",0.0
2018-01-20T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0930",0.0
2018-01-20T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0815",0.0
2018-01-20T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0815",0.0
2018-01-20T00:00:00,SNWD,GHCND:US1NJBG0017,",,N,0815",25.0
2018-01-20T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-20T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-21T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0730",0.0
2018-01-21T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-21T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-21T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",0.0
2018-01-21T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0900",0.0
2018-01-21T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0900",0.0
2018-01-21T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0900",0.0
2018-01-21T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-21T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-21T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-22T00:00:00,PRCP,GHCND:US1CTFR0039,"T,,N,0900",0.0
2018-01-22T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-22T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-22T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0930",0.3
2018-01-22T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0750",0.3
2018-01-22T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.3
2018-01-22T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-22T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.5
2018-01-22T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-22T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-23T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0805",4.3
2018-01-23T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-23T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-23T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0745",3.3
2018-01-23T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0700",9.1
2018-01-23T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",3.3
2018-01-23T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-23T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-23T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",19.3
2018-01-23T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-24T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",6.4
2018-01-24T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",9.4
2018-01-24T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0820",5.3
2018-01-24T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0720",8.6
2018-01-24T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",3.8
2018-01-24T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-24T00:00:00,SNWD,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-24T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0630",5.3
2018-01-24T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0630",0.0
2018-01-24T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0630",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-25T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1015",0.0
2018-01-25T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1015",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0705",0.0
2018-01-25T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0705",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-25T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-25T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-26T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0800",0.0
2018-01-26T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0800",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0720",0.0
2018-01-26T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0720",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-26T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-26T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-27T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0920",0.0
2018-01-27T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0920",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0830",0.0
2018-01-27T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0830",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-27T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-27T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-28T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",3.8
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",4.3
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0825",3.8
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,1000",3.6
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",2.0
2018-01-28T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-28T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",2.8
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,0700",3.8
2018-01-28T00:00:00,PRCP,GHCND:US1NJBG0044,",,N,0800",4.6
2018-01-29T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",1.0
2018-01-29T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",1.3
2018-01-29T00:00:00,DAPR,GHCND:US1NJBG0015,",,N,1040",2.0
2018-01-29T00:00:00,MDPR,GHCND:US1NJBG0015,",,N,1040",3.6
2018-01-29T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0800",0.5
2018-01-29T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.8
2018-01-29T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.5
2018-01-29T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-29T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,0800",0.0
2018-01-29T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,0700",0.5
2018-01-30T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0710",6.4
2018-01-30T00:00:00,SNOW,GHCND:US1CTFR0039,",,N,0710",57.0
2018-01-30T00:00:00,WESF,GHCND:US1CTFR0039,",,N,0710",6.4
2018-01-30T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",2.5
2018-01-30T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",30.0
2018-01-30T00:00:00,SNWD,GHCND:US1NJBG0003,",,N,0730",25.0
2018-01-30T00:00:00,WESF,GHCND:US1NJBG0003,",,N,0730",2.5
2018-01-30T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,0900",1.5
2018-01-30T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,0900",13.0
2018-01-30T00:00:00,WESF,GHCND:US1NJBG0015,",,N,0900",1.8
2018-01-31T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",0.0
2018-01-31T00:00:00,PRCP,GHCND:US1NJBG0003,"T,,N,0730",0.0
2018-01-31T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1100",0.0
2018-01-31T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1100",0.0
2018-01-31T00:00:00,PRCP,GHCND:US1NJBG0017,"T,,N,0730",0.0
2018-01-31T00:00:00,SNOW,GHCND:US1NJBG0017,"T,,N,0730",0.0
2018-01-31T00:00:00,WESF,GHCND:US1NJBG0017,"T,,N,0730",0.0
2018-01-31T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-01-31T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-01-31T00:00:00,SNWD,GHCND:US1NJBG0018,"T,,N,0900",0.0
2018-02-01T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",0.0
2018-02-01T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,0730",0.0
2018-02-01T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,1115",0.0
2018-02-01T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,1115",0.0
2018-02-01T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,0750",0.0
2018-02-01T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,0750",0.0
2018-02-01T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,0900",0.0
2018-02-01T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,0900",0.0
2018-02-01T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,0800",0.0
2018-02-01T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,0800",0.0
2018-02-02T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,0800",5.3
2018-02-02T00:00:00,SNOW,GHCND:US1CTFR0039,"T,,N,0800",0.0
2018-02-02T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,0730",5.1
2018-02-02T00:00:00,SNOW,GHCND:US1NJBG0003,"T,,N,0730",0.0
